Time,PickupX,PickupY,DropoffX,DropoffY
990,1935.212,396.167,2028.238,520.202
990,1904.203,411.671,2043.743,442.68
992,1857.69,411.671,1718.15,365.158
992,1826.681,365.158,2043.743,504.697
992,1826.681,334.149,1718.15,380.662
996,1718.15,380.662,1935.212,365.158
996,1718.15,396.167,1826.681,442.68
997,1935.212,489.193,1935.212,473.689
998,1795.672,411.671,1718.15,473.689
999,1935.212,458.184,1811.177,411.671
999,1997.229,520.202,1888.699,303.14
1001,1718.15,427.175,2043.743,427.175
1002,2043.743,380.662,2043.743,473.689
1003,1733.655,303.14,1888.699,520.202
1003,1749.159,303.14,1950.716,520.202
1003,1904.203,303.14,2043.743,318.645
1004,1718.15,334.149,1950.716,411.671
1007,2043.743,458.184,1826.681,380.662
1010,1826.681,334.149,1826.681,318.645
1010,1811.177,303.14,1826.681,365.158
1011,1780.168,303.14,2043.743,365.158
1011,1935.212,365.158,1826.681,458.184
1011,2043.743,380.662,1826.681,380.662
1012,1795.672,520.202,1764.663,520.202
1013,1733.655,520.202,1718.15,380.662
1016,1950.716,520.202,1764.663,303.14
1017,1733.655,303.14,1935.212,334.149
1017,1935.212,365.158,1950.716,303.14
1018,1981.725,520.202,2043.743,365.158
1019,1935.212,318.645,1919.707,520.202
1020,1826.681,473.689,1718.15,504.697
1021,1981.725,303.14,1873.194,411.671
1021,1718.15,349.653,1919.707,411.671
1022,1718.15,427.175,1935.212,380.662
1022,1935.212,489.193,1718.15,380.662
1023,1888.699,520.202,1842.185,303.14
1024,1718.15,427.175,2043.743,489.193
1027,1811.177,411.671,1826.681,473.689
1029,2043.743,396.167,1888.699,303.14
1031,1718.15,349.653,1811.177,411.671
1031,1950.716,411.671,1919.707,411.671
1032,1966.221,520.202,1780.168,411.671
1035,1857.69,411.671,1718.15,504.697
1039,1950.716,303.14,1811.177,303.14
1039,1857.69,303.14,1780.168,520.202
1040,1718.15,427.175,1904.203,411.671
1041,1764.663,411.671,1811.177,520.202
1042,1826.681,334.149,1935.212,318.645
1042,1749.159,303.14,1718.15,396.167
1045,1764.663,520.202,1826.681,365.158
1045,1718.15,334.149,1919.707,411.671
1047,1718.15,427.175,1997.229,303.14
1047,1981.725,520.202,1935.212,380.662
1047,1780.168,411.671,1950.716,303.14
1049,1950.716,303.14,1842.185,411.671
1049,1935.212,458.184,2043.743,473.689
1050,1733.655,303.14,1919.707,303.14
1052,1826.681,396.167,2043.743,380.662
1052,1997.229,303.14,1718.15,349.653
1052,1718.15,318.645,1950.716,520.202
1053,2043.743,442.68,1935.212,458.184
1053,1888.699,411.671,1718.15,334.149
1054,1826.681,458.184,1826.681,318.645
1055,1826.681,442.68,1888.699,520.202
1055,2043.743,442.68,1904.203,303.14
1057,1826.681,318.645,1826.681,318.645
1059,1935.212,396.167,1718.15,504.697
1062,1950.716,520.202,1966.221,303.14
1064,1780.168,303.14,1826.681,380.662
1064,2043.743,396.167,1826.681,318.645
1065,1842.185,520.202,1780.168,520.202
1066,2012.734,411.671,1826.681,458.184
1069,1935.212,365.158,1857.69,520.202
1071,2043.743,442.68,1826.681,427.175
1071,1795.672,411.671,1873.194,411.671
1071,1919.707,303.14,1826.681,318.645
1071,1935.212,504.697,1764.663,411.671
1072,1935.212,458.184,2043.743,458.184
1073,1935.212,334.149,1997.229,520.202
1074,1826.681,427.175,1935.212,365.158
1077,1981.725,303.14,2043.743,349.653
1078,1966.221,411.671,1935.212,442.68
1079,1718.15,489.193,1904.203,411.671
1079,1919.707,411.671,1935.212,396.167
1080,1811.177,520.202,2043.743,318.645
1080,1826.681,349.653,1997.229,411.671
1081,2043.743,396.167,2043.743,442.68
1081,1826.681,504.697,1919.707,303.14
1083,1826.681,442.68,1935.212,504.697
1087,1935.212,458.184,1904.203,303.14
1088,1749.159,411.671,1935.212,504.697
1088,1795.672,411.671,1935.212,334.149
1090,2043.743,349.653,2043.743,396.167
1090,1935.212,318.645,2012.734,303.14
1090,1764.663,303.14,1935.212,380.662
1093,1997.229,520.202,1718.15,489.193
1096,2043.743,504.697,1950.716,520.202
1098,1981.725,411.671,2043.743,504.697
1100,1718.15,427.175,2043.743,427.175
1101,1873.194,411.671,1718.15,365.158
1101,1718.15,349.653,1718.15,334.149
1102,1826.681,349.653,1904.203,411.671
1103,1919.707,520.202,1857.69,520.202
1103,1904.203,520.202,1826.681,489.193
1103,1966.221,520.202,1842.185,303.14
1103,1811.177,411.671,1826.681,489.193
1105,1718.15,365.158,1733.655,520.202
1105,1935.212,489.193,1857.69,411.671
1106,1935.212,458.184,1718.15,349.653
1107,2028.238,411.671,1904.203,520.202
1108,1981.725,520.202,2028.238,303.14
1108,1749.159,303.14,1997.229,303.14
1109,1966.221,411.671,2043.743,365.158
1109,1888.699,303.14,1966.221,411.671
1109,1764.663,520.202,1935.212,365.158
1112,1733.655,520.202,1935.212,442.68
1112,1718.15,365.158,1935.212,318.645
1114,2043.743,489.193,1826.681,442.68
1114,1935.212,334.149,1966.221,411.671
1114,1888.699,303.14,1826.681,380.662
1117,2043.743,318.645,1718.15,334.149
1119,1950.716,411.671,1842.185,411.671
1119,1919.707,520.202,2028.238,303.14
1122,1811.177,303.14,1888.699,520.202
1122,1780.168,411.671,1795.672,411.671
1124,1733.655,303.14,1888.699,303.14
1125,1718.15,365.158,1718.15,334.149
1128,1935.212,473.689,1935.212,318.645
1128,1718.15,334.149,1749.159,520.202
1134,1764.663,411.671,1718.15,380.662
1136,1950.716,303.14,1826.681,396.167
1136,2043.743,489.193,1718.15,334.149
1137,1811.177,411.671,1997.229,520.202
1138,1935.212,473.689,1919.707,303.14
1138,1981.725,303.14,1873.194,520.202
1138,1935.212,334.149,1780.168,303.14
1140,1935.212,380.662,1950.716,411.671
1142,1919.707,520.202,1826.681,458.184
1143,1873.194,411.671,2043.743,318.645
1143,1733.655,303.14,2012.734,303.14
1145,2043.743,442.68,1826.681,334.149
1145,1997.229,303.14,1718.15,427.175
1146,1826.681,489.193,1826.681,473.689
1147,1950.716,520.202,1950.716,411.671
1149,1935.212,504.697,1950.716,520.202
1151,1811.177,520.202,1718.15,365.158
1152,1981.725,411.671,1873.194,303.14
1153,2012.734,411.671,1780.168,303.14
1154,1718.15,380.662,1749.159,411.671
1156,1718.15,458.184,1935.212,349.653
1157,1919.707,303.14,1749.159,303.14
1160,2012.734,520.202,1919.707,520.202
1161,2043.743,489.193,1718.15,458.184
1162,1950.716,411.671,1904.203,303.14
1162,1764.663,303.14,1935.212,473.689
1162,1935.212,365.158,1904.203,411.671
1162,1780.168,303.14,2028.238,303.14
1162,1826.681,396.167,1997.229,520.202
1164,1888.699,303.14,1764.663,520.202
1165,1718.15,365.158,1935.212,473.689
1165,1873.194,520.202,2043.743,380.662
1165,1718.15,334.149,1919.707,303.14
1167,1997.229,303.14,1718.15,334.149
1167,2043.743,334.149,2012.734,520.202
1168,1811.177,303.14,1811.177,303.14
1168,1826.681,427.175,1966.221,411.671
1173,1873.194,411.671,1966.221,303.14
1174,2012.734,411.671,1997.229,411.671
1175,2043.743,442.68,1780.168,411.671
1177,1904.203,303.14,1733.655,520.202
1180,1780.168,303.14,1857.69,520.202
1181,1888.699,303.14,1966.221,411.671
1183,2043.743,334.149,1826.681,334.149
1184,1718.15,442.68,1888.699,303.14
1186,1981.725,303.14,1935.212,473.689
1186,1826.681,473.689,1718.15,427.175
1188,1826.681,442.68,1997.229,411.671
1189,2043.743,442.68,1718.15,318.645
1189,1718.15,334.149,2043.743,473.689
1192,1780.168,303.14,1888.699,520.202
1192,1826.681,349.653,2012.734,520.202
1194,1780.168,411.671,2043.743,427.175
1194,1857.69,303.14,2043.743,504.697
1195,2043.743,349.653,1733.655,303.14
1195,1764.663,520.202,2043.743,427.175
1195,2043.743,396.167,1749.159,303.14
1195,1935.212,442.68,2043.743,334.149
1195,1997.229,411.671,1718.15,365.158
1196,1733.655,303.14,1764.663,303.14
1196,1826.681,334.149,2043.743,396.167
1196,1718.15,489.193,2043.743,504.697
1197,1919.707,520.202,1888.699,411.671
1201,1764.663,411.671,1935.212,396.167
1202,1718.15,504.697,2043.743,365.158
1203,2043.743,365.158,2043.743,427.175
1203,1764.663,303.14,1842.185,520.202
1203,2028.238,520.202,1935.212,396.167
1207,1826.681,396.167,1826.681,504.697
1209,1811.177,303.14,2043.743,318.645
1209,2012.734,520.202,1764.663,520.202
1211,1997.229,303.14,1795.672,520.202
1213,1935.212,458.184,1718.15,334.149
1214,1888.699,411.671,1919.707,411.671
1215,2043.743,473.689,1857.69,303.14
1215,1935.212,318.645,1718.15,334.149
1217,1997.229,520.202,1826.681,318.645
1218,1811.177,411.671,1749.159,303.14
1220,1950.716,411.671,1919.707,411.671
1221,1904.203,303.14,1749.159,303.14
1222,1718.15,318.645,1780.168,411.671
1224,1904.203,411.671,1935.212,504.697
1225,1873.194,303.14,1919.707,411.671
1225,1997.229,520.202,1826.681,442.68
1233,1826.681,427.175,2043.743,442.68
1235,1826.681,442.68,1935.212,489.193
1235,1919.707,303.14,1718.15,442.68
1236,1873.194,520.202,1950.716,303.14
1239,2043.743,442.68,2043.743,489.193
1239,2043.743,489.193,1935.212,504.697
1243,1811.177,520.202,1950.716,520.202
1244,1935.212,504.697,1718.15,396.167
1246,1826.681,458.184,1904.203,411.671
1249,2012.734,303.14,1966.221,303.14
1249,1873.194,303.14,2043.743,380.662
1251,1764.663,520.202,1904.203,520.202
1251,1997.229,303.14,1950.716,303.14
1252,1842.185,411.671,1904.203,520.202
1253,2043.743,458.184,2043.743,334.149
1258,1826.681,427.175,1997.229,303.14
1259,2028.238,411.671,1904.203,411.671
1260,1826.681,489.193,1718.15,334.149
1264,2043.743,365.158,1935.212,473.689
1267,1718.15,380.662,1718.15,427.175
1267,1718.15,349.653,2028.238,411.671
1268,1919.707,520.202,1826.681,427.175
1268,1826.681,318.645,1888.699,303.14
1271,2028.238,411.671,1718.15,504.697
1271,2043.743,380.662,1764.663,411.671
1274,1718.15,365.158,1826.681,504.697
1275,1795.672,520.202,1842.185,303.14
1276,1733.655,411.671,1935.212,427.175
1277,1857.69,520.202,1749.159,303.14
1280,2028.238,303.14,2043.743,442.68
1281,1826.681,504.697,1904.203,411.671
1288,1919.707,411.671,2012.734,303.14
1289,1904.203,411.671,1718.15,427.175
1289,2043.743,489.193,2012.734,411.671
1289,1935.212,365.158,1826.681,318.645
1289,2043.743,334.149,1966.221,303.14
1289,1997.229,411.671,1857.69,411.671
1290,2043.743,396.167,1888.699,411.671
1292,1826.681,427.175,1826.681,365.158
1292,1780.168,303.14,1826.681,427.175
1294,2043.743,396.167,1718.15,489.193
1294,2043.743,427.175,1780.168,411.671
1295,1919.707,303.14,1981.725,303.14
1296,1718.15,318.645,1780.168,520.202
1296,1966.221,303.14,1749.159,303.14
1297,2028.238,411.671,2043.743,334.149
1298,1981.725,303.14,1749.159,520.202
1298,1718.15,473.689,1795.672,303.14
1300,1826.681,349.653,1811.177,520.202
1301,1826.681,504.697,1873.194,303.14
1307,1718.15,334.149,1764.663,411.671
1308,1780.168,411.671,2043.743,504.697
1310,1749.159,303.14,1935.212,458.184
1315,2028.238,411.671,1718.15,396.167
1317,1904.203,303.14,1950.716,520.202
1319,1919.707,411.671,1904.203,520.202
1324,1718.15,442.68,1795.672,303.14
1324,1718.15,318.645,1966.221,520.202
1324,1904.203,411.671,1780.168,411.671
1325,1795.672,303.14,1780.168,520.202
1328,1826.681,473.689,1718.15,396.167
1332,1811.177,303.14,1950.716,520.202
1332,1857.69,411.671,1950.716,520.202
1333,1795.672,303.14,1935.212,349.653
1336,1780.168,303.14,1718.15,349.653
1345,1826.681,380.662,1826.681,427.175
1349,2012.734,303.14,1966.221,411.671
1350,1718.15,427.175,1749.159,303.14
1357,1966.221,520.202,1749.159,303.14
1358,1935.212,318.645,1826.681,427.175
1365,2043.743,458.184,1826.681,380.662
1366,1718.15,396.167,2028.238,520.202
1370,1935.212,473.689,1935.212,489.193
1371,1919.707,411.671,1997.229,520.202
1373,1780.168,520.202,1981.725,520.202
1373,1780.168,303.14,1780.168,520.202
1377,1733.655,411.671,1718.15,349.653
1380,2043.743,427.175,1718.15,504.697
1382,1780.168,303.14,1935.212,334.149
1386,1904.203,303.14,1966.221,303.14
1402,1811.177,520.202,1764.663,411.671
1402,1826.681,442.68,1826.681,489.193
1407,1981.725,520.202,1919.707,411.671
1409,1718.15,442.68,1950.716,520.202
1411,1950.716,411.671,2012.734,303.14
1412,1764.663,520.202,1811.177,411.671
1417,2043.743,396.167,1857.69,303.14
1420,1826.681,442.68,1935.212,349.653
1421,1826.681,318.645,1919.707,411.671
1433,1826.681,473.689,1811.177,303.14
